index,SAVSNET_consult_id,Narrative,SAVSNET MPC,Consult_date,Species
2188,2924623,"""lethargic since a few weeks, licks the jelly of the food but not eating, since surgery hasnt really been eating. no V or D, PuPD, weightloss. owner suspects toothpain, but, nothing abnormal detected on oral exam: (further investigation Xray roots etc?).  owner not <<name>> on today for appetite atrted to go down after GA. clin ex: eyes ok, ears ok, mouth and teeth ok at oral exam, lnn ok, ausc cardioresp syst murmur 2/6, asymptomatic, lungfield ok. palp abdo: mid abdomen, large pea-size mass palpable to be followed up, coat and skin ok, locomot ok,  discussed w/owner for symptomatic trt today by anti-inflamm injection as try-out if better. come back for more exams (blood to be re done (nov 2016 awnl), US, Xray) if not better.""",gastroenteric,2017-03-20 10:44:11,cat
2193,5082306,"premed: sedatot/buprecare/carpieve. routine cat spay. ligatures with no, 4 catgut. sc/intradermal closure with 3/0 biosyn. Next appointment in 4 days.",other_healthy,2018-09-20 11:36:43,cat
2200,2290834,"""AFY - repeat prescription.""",other_healthy,2016-10-12 09:34:47,cat
2207,3472254,"""HPC 6 month check.  In good health, no concerns reported, care with slight weight gain.""",other_healthy,2017-08-09 15:29:49,cat
2212,65344,"""Much improved. On 1 pred daily now. Mobility better. On exam, still tense when examining back legs but clearly not as sore as last week. Chest sounds fine. O thinks has gained a little weight but as mobility better now and reducing steroids, will hopefully lose a bit now. Poss add in propentofylline. Will look into it as may help with OA and asthma. Cont weaning down preds to lowest effective dose""",trauma,2014-06-04 15:50:28,cat
2214,2534938,"""2nd vacc, recheck ears. OR no concerns, not bothered with ears unless they are touched.  CE general exam nothing abnormal detected, ears clear with no fluid. Gave vaccs.""",vaccination,2016-12-08 10:11:18,cat
2215,1707780,"""1st vaccination. Been in owners possesion about 3 weeks. no vaccination yet. flead and wormed couple of times prev to arriving with owner. plans to be house cat. given full vaccination cover and advise mchip in case this situation changes as exploring temperament, wriggly cat- wouldnt be surprised if gets out of window!advise spay 6months. clin exam fine. dentition good. coat//skin fine. chest nothing abnormal detected, abdo nothing abnormal detected, no hernia, no murmur. advise get insured-o looking into.  Next appointment in 3 weeks. tricat felv, microchip. card in prep""",vaccination,2016-06-07 15:02:27,cat
2216,1265922,"""booster Tricat Felv and supply endectrid. All well, skin improved on wainwrights hypo all food but not helping wt redcution - at least is stable for now.""",vaccination,2016-03-01 16:25:31,cat
2217,4611457,"""no bilateral conjuntivits seen now but started sneezing daily since a week ago, lungs/heart sound quite normal, mm pink and moist, possible feline flu issues??? owner were also struggling to apply eye drops. a bit watery eyes but not nasal discharge, advise ideally try ronaxan balets but not available in practice and owner unable to give tablets, try convenia injection. revisit as needed""",respiratory,2018-06-14 16:24:35,cat
2224,1139816,"""Wgt loss, PDPU. Approx one month duration. V well in self, active, bright. No V or D. Appetite normal. CE: QAR mmembs pink Ci=2/3, some gingivitis. Chest ausc: HR 192 HM gr 4/6 lungs clear. Abdo palp nAD. Bladder non palpable. Underwgt. Hydration OK. Tiny skin mass L side of neck, 2-3mm in length, looks like skin tag, been there &gt; 6mo. Vaccs lapsed. Check m/chip, no= 826 <<microchip>>. Recommend bloods. Ddx hyperthyroidism, renal dz, liver dz, DM, neoplasia, other. Blood taken. BG 8mmol/l on glucometer &gt; DM appears rules out""",other_unwell,2016-02-02 12:30:20,cat
2228,448722,"""History: urinating more frequently in and out of litter tray. no change in drinking or eating noted.  Clinical Exam: has gained weight. resents abd palpation but bladder empty. HR 180bpm with murmur, mild gingivitis but teeth not bad for age. Differential Diagnosis: cystitis +/- underlying disease (stones/tumour), renal disease, most likely bacterial cysittis given age of cat. Plan: start tx and re-ex if not improved 48 hrs. due to difficulties medicating o' request convenia - o' aware this will not tx second most common cause of bacterial cystitis in cats but wants to try first. if not improved then may need to change to synulox inj. if not responding to tx adv further inv to include bloods and bladder scan/x-ray. Recommendations:""",other_unwell,2015-06-20 10:24:01,cat
2232,4011768,"""""",vaccination,2017-12-18 18:03:50,cat
2245,2329645,"""in for 2nd vac, all good.""",vaccination,2016-10-20 12:49:21,cat
2248,4959338,"""GHC excellent for age. Kidneys a little shrunken. Has lost some more weight but would grade BCS at 2/5. Wormed in consult.""",vaccination,2018-08-25 16:20:41,cat
2249,4418851,"""Owner decided that it is time to PTS due to QoL. opts to take him home for burial""",other_healthy,2018-04-18 16:00:28,cat
2257,6775589,Burst Abscess. On RF digit 4 dorsal aspect. Infected cut?  Returned to normal buy weds last week.  T 37.9.,trauma,2019-10-07 11:37:39,cat
2260,1610091,"""Booster tricat/felv a339d01/5h8s01. OR gets a fat lip sometimes- around once/mth- o thinks possibly after chewing plants in the garden. On exam the lip not swollen at present but there are about 4 little sores- to R lower lip- looks as though could be caused by the R upper canine tooth which is lying against them? Has lost some weight- good. Needs to continue to lose- o aware. Feeding less treats now. HR 140bpm regular, grade 5/6 heart murmur present, chest clear. O monitoring breathing and energy levels at home, no concerns- sees VI for monitoring of HCM, o thinks once yearly, thinks is due a check up this summer. Exam otherwise wnl.""",vaccination,2016-05-17 09:17:51,cat
2265,124500,""".  Lame/stiff on LH for about 3 weeks. very nervous/tense cat so clinical exam results limited. ?? slightly resents full extension of LH. Rest if possible but mainly outdoor cat. Adv if not showing signs of improving in next 7 days then ? radiograph. If need sed for radiograph then discuss with O quick S and P.""",other_healthy,2014-07-23 08:43:55,cat
2266,2304336,"""give other half of quantex tablet that is on other cats account.""",vaccination,2016-10-14 15:15:45,cat
2270,4619264,"""Abscess in the face. Or has been fighting with other cats.  Outdoor cat. Not wound found in the face. Right side of the face swollen.  Taken 5 ml of puss with the needle. Plan: ANTB + NSAIDs for 5 days. Resee in 5 days.""",other_unwell,2018-06-16 12:17:37,cat
2272,3250248,"""<<identifier>> in for boosters, OR well in himself defecating, urinating, drinking, eating normally.  CE: MM P+M, CRT 1, HR regular 112bpm, NAD on auscultation of lung fields, NAD on abdominal palpation, skin/ears/eyes normal. Vaccinated with tricat and felv.""",vaccination,2017-06-15 08:54:37,cat
2274,5828374,CE NAD BCS 3/9.,vaccination,2019-03-08 10:13:26,cat
2277,2874858,"""Vaccination booster. O requests nail clip. no murmru noted today. teeth perfect. mm p+m, Crt 1.5 secs. abdo palpa nothing abnormal detected.  all nails clipped.""",vaccination,2017-03-07 10:30:21,cat
2279,2841622,"""low level pyoderma on neck from scratching, ears very dirty but been treatment for ear miotes recently. so cleaned advise monitor for dirt bulid up. treatment as bellow, idssued worsening statement and sos. no need to see back unless no better in 3-5 days or worsens. advise on s/e application of cream.""",post_op,2017-02-27 10:29:51,cat
2289,4405620,"""1st vacc.  not chipped yet.  l testicle not descended into scrotum adv ch at next vacc.  nad otherwise.  Next appointment in 3 weeks.""",vaccination,2018-04-14 09:52:34,cat
2297,6062034,in for 2nd vaccination - owner reports no concerns after 1st vaccination. nothing abnormal detected on examination today. 2nd vaccination given,vaccination,2019-05-03 14:50:11,cat
2299,6689702,"URTI. O were away for 6 days and on their return they noticed <<identifier>> was very snotty. He's still eating, drinking and U/D without problems. He's had URTI infections before (mycoplasma +) which responded well to antibiotics. W has gone down slighlty too. Bright alert and responsive in consult, BCS 3.5-4/9 so ever so slightly underweight. LNS WNL, eyes nothing abnormal detected. Teeth - some gingivitis on upper gumline bilaterally. URT harsh noises. No adventitious lung sounds on any pulmonary field. Heart 179, s&s pulse. No Hm noted. Clear nasal discharge present. Susp Feline rhinotracheiti/ Cat flu complex. Mild dh - 5-7% so elected to give SC fluids here in consult ( 100 ml bag to scapular region) - Elected not to give meloxaid here today. Given Convenia SC + Bisolvon THG for 5-7 days. O instructed to feed <<identifier>> wet food or soak dry food in water. Start with 2 day course of meloxaid at 0.02mg/kg only as kidney function unknown. Bring back INI or deterioration.",other_healthy,2019-09-17 10:22:46,cat
2303,6515301,"Allergies/pruritic skin. OR: Few sores on dorsum + paws over last month. O has seen overgrooming for last 3-4 weeks. Chewing at fur. DUDE ok, no V+ or D+. Not stressed cat. Outdoor + hunter. Uses stronghold. PE: BAR, BCS 4/9, good hydration, mm pink/moist, CRT 1.5 sec, HR 172 bpm with strong sync pulses, lungs clear, LN WNL, abdo palp comfortable + NAD. E + E: bright, free from discharge + NAD. Msk: Full ROM of all limbs + no pain, crepitus, swelling on manipulation joints. Skin: areas of <<name>> alopecia + erythema + scabs on all pads, dosrum, tail, ear base. No evidence of infection. Plan: Discussed likely seasonal allergy or FAD as occurred same time last year. Responded well to steroid injection. Discussed with O depo today and advise lasts 4-6 weeks. O consented - 0.5 ml depo IM today. Adv important to keep up to date with fle/parasite prevention. Applied stronghold in consult for O. Adv INI then see back. Did discuss allergy testing but O declined.",other_healthy,2019-08-09 11:49:42,cat
2307,5049960,"2nd POC: <<identifier>> doing well, EDUF as normal, wound looks fine, owner asked if collar can be removed advised to do so. Advised if concerned to make an appointment.",other_healthy,2018-09-13 16:44:11,cat
2308,224383,"""Just acquired new farm kitten. About 4-5 months old (upper K9s erupting). All fine except distended abdomen. Can't feel any kits and may just be wormy, but can't rule out. NAD else. Wormed in consult. r/v 3 weeks for 2nd vacc and recheck abdomen.""",vaccination,2014-10-17 16:30:43,cat
2310,1232018,"""Check up: Clinically resolved. Adv feliway plug-in, catease supplements and invest in drinking fountain to increase water intake as preventive measures.""",other_unwell,2016-02-22 18:51:05,cat
2312,3231573,"""Health chk. O has opten against vaccination as <<location>> had a reaction last year. Not had any more flare up of eyes since xmas. Eating and drinking normally, no vomiting or diarrhoea. Cx - mild crusting at medial canthus of both eyes, gingivitis on back molars. Rest cx NAD""",other_healthy,2017-06-09 17:14:40,cat
2315,6482352,"re-check ear and medicate. ear better still some purulent dischrage, wet scabs on outer part of canal, applied aurimic to these and into ear. Adv at <<location>> another week of meds, Offer to do here FOC if can catch",pruritus,2019-08-02 18:10:27,cat
2316,2188137,"""EDDUok, clinical exam nothing abnormal detected, fine for vac, discussed adverse reactions. O wants separately as 1st vac and last year had gastrointestinal upset after vac, fine since last one. Adv keep in today, monitor closely, see back if any concerns at all. If does react may be worth stopping FeLV vac.  FeLV 5LRE01.""",vaccination,2016-09-20 11:45:35,cat
2319,1736715,"""NAD on routine clinical.""",vaccination,2016-06-13 18:23:19,cat
2323,3587465,"""Seen at<<location>> last night as lethargic and inappetant. Bringing up small amounts of frothy V. PCV and TS - normal - urea raised. Not admitted. Still lethargic and inappetant today but no further V. No food eaten today - last ate yesterday morning - licked gravy from food only. Had a few laps of some water this afternoon. No toileting today. Emmaciated. Pupils look dilated - on exam bilateral cataracts - cannot visualise the retinas fully. Menace reflex intact bilaterally. Pupils symmetrical and reacting to light - directly and consensually. BP - hypotensive with av. of 95mmHg. Skin tenting present and eyes sunken ( some of which may be due to age and weight loss). Hr= 190 , no gallop. no murmur. Lungs clear on ausc. Abdomen - no abnormal masses palpted but guts feel a little thickened? No jaundice, colour looks ok. Discussed options with owner including 'end of life' - have said we should make the decision sooner cf later especially if he is not eating. Does not want to take him back to<<location>> overnight. Does not mind doing the blood tests here. Has est. for IVFT and may elect to bring him in tomorrow for that depending on what kind of night he has. Have asked <<name>> to phone in 1st thing with an update and we will take it from there. High suspicion for neoplasia.""",other_unwell,2017-09-06 18:41:13,cat
2324,3676526,"""CE all fine. 1st vaccination f/e/l.""",vaccination,2017-09-28 09:56:03,cat
2327,4650825,"""rc weight loss. owner reports dr++++ yesterday and off food. this am has eatten loads. no v+ or d+. clinical exam mucous membranes pink, capillary refill time 2s. har 200, nothing abnormal detected abdo palp.  advise bloods as continued weight loss. check renal parameters too. given sub cut fluids while here""",other_unwell,2018-06-25 16:29:26,cat
2331,5426907,"mouth ok. start to eat dry food at home. canine still inflamed and with fistula, carnacial healing ok",post_op,2018-12-03 09:56:34,cat
2333,4326388,"""Been straingin in and out of tray all day. Eatign ++= and losing weight +++ syspect hyperthyroidism but nigh on impossible to examine, abdo feels empty bladder empty. advise treat as cystitis, aware likely hyperthyroid but do not want to put through anything as is incredibly feisty and managing would be difficult.""",other_healthy,2018-03-21 19:19:29,cat
2336,992069,"""vacc booster rcp/felv. applied frontline combo - still has some milbemax at home. advised re broadline. teeth good. flea comb -ve.""",vaccination,2015-12-30 10:02:13,cat
2344,2480684,"""Discuss bloods/B12 injection. further weight loss. Skin tent +++. Small kidneys. No abdominal pain. No palpable faeces. o considering euthanasia, needs time to think so injection B12, start benaz &amp; review. May have more Benaz on request if improved. If responding, advise B12 every 2 weeks x 4.""",kidney_disease,2016-11-24 16:17:08,cat
2348,1830433,"""Final Vacc.  FeLV 5H8S01. O reports no concerns. DUDE normally. Diarrhoea from previously has now resolved. CE - BAR, abdo palp NAD, ears/eyes/mouth NAD, chest ausc NAD. Advised can go out in 1 weeks time. However, O wants to keep as indoor cat.""",vaccination,2016-07-04 14:08:24,cat
2354,1253566,"""again off food and not wanting to move for 2 days. O unable to give medication at home, perhaps gives twiced weekly. Heart murmur 4/6, regular rythm, no crackles, respiration abdominal. Adv pill giver.""",other_unwell,2016-02-27 10:27:21,cat
2355,2025411,"""<<identifier>> much brighter today. No skin tent, O reports urination much better. Discussed ongoing management of kidney disease, inc signs of deterioration. Discussed use of pronefra to manage consequences of kidney failure. O also worried about episodes of twitching in response to sound, discussed could be partial seizures, but unlikelt to do anything about this so won&apos;t work up. Offered BP measurement, but as <<identifier>> cannot be tableted no treatment is available, so O decided against this for now. To come back in 3 months for recheck.""",kidney_disease,2016-08-15 12:52:57,cat
2357,6796974,Discussed quality of life - o aware. Is comfortable and no pawing at mouth. I suspect steroids are keeping her appertite going though. Next appointment in 3 weeks.,vaccination,2019-10-11 10:31:43,cat
2363,3395747,"""Recheck right eye. owner happy with her, appetite better, eye open and seems happier. right eye - still large severe corneal ulcer ventrally; possibly starting to herniate at lateral edge of right hand side but left side looks better, fluoro uptake along left side but not in centre or at right. marked neovascularization, halo of corneal oedema surrounding it. still got oedema obstructing pupil so unable to assess PLR, but menace + today. Discussed with owner, resee after weekend as appreciate more comfortable but suspevt thats d/t the pain relief, advised general anaesthetic and remove next week if no vast improvement, owner happy with this. resee with LT on Monday, advised on bloods, surgery etc.""",trauma,2017-07-21 10:59:11,cat
2364,2473574,"""37.6C.""",other_healthy,2016-11-23 10:00:08,cat
2366,472505,"""Came in to house this morning with difficulty lifting both hindlimbs. Appears pain in hindquarters.""",trauma,2015-07-10 08:33:16,cat
2367,5479974,sNot a lot of improvement so far but no worse.  Proprioception RH ok but very delayed LH. Normal pulses both hind legs. rectal temperature a little low 36.9 so possible. of vascular incident / infarct. HR ~180. Occasional gallop. Breathing a little laboured but ausc. chest ok. Resp rate around 44. diagnosis - ? disc lesion or possible vascular infaract etc..Poss. of underlying HCM? treatment - continue pred so start with 0.5mg/kg SID from tonight and won't hurt to place onto clopidogrel in case of clot.  Re-ex in 5 days.,other_unwell,2018-12-13 17:03:04,cat
2372,6740957,"BOOSTER DUCAT. OR no concerns, DUDE normal, no sickness or diarrheoa, no lumps, no lameness. Eyes ears nose OK, teeth mostly missing, FORL on R U premolar. Cracked tartar off LU carnassial. NAD on abdomen palpation. Gr 2/6 murmur LHS systolic. Gave booster Ducat a046a01 1/21. Discussed murmurs - advised monitoring for now as still quiet and may not cause issue. If gets louder then will need to investigate further. Can have clots form, but very little available to us to prevent.",vaccination,2019-09-28 10:31:38,cat
2376,3129192,"""Check throat - had video of &quot;swallowing hard&quot; episodes - sitting perfectly normal then suddenly swallows hard, shakes head slightly then a gagging type of cough - only lasts few seconds then back to normal. PE - B&A, naf. Tentative - polyp. Plan - GA to examine pharynx, behind soft palate. Also has had area of inflammation and scabbing after last two advocate applications. Try with comfortis.""",other_unwell,2017-05-12 18:27:28,cat
2378,411890,"""o brought katkor with urine deposits in but was literally only coated no wet volume to investigate. certainly some blood spot there. bladder empty and palpation tolerated without apparent discomfort. well in self otherwise. gets mixture of dry and wet food. advise wet only while having problems and also keep inside so can assess urine output / wether continuing to be in and out of tray. tx as above see back if not settling. advise if not would try get a fuller sample to split and send.""",other_unwell,2015-05-14 17:21:05,cat
2384,4738140,"""having some problems with fleas- uses capstar; probs with applying topical so prog inj. sl wt loss. teeth/heart/abo n. no plapable thyroid""",other_healthy,2018-07-13 08:58:26,cat
2385,6407644,"4.8kg leaking eye, skin on pads coming apart. bilat very slight dry brown mucoid discharge at medial canthi, mouth mild tartar but other wise appears ok, retropulsion fine, minimal conjunctivitis. bilateral fls acc carpal pads mild ulceration and scale - looks as previous trauma healing perhaps from scratching post climbing fence or similar. bcs6/9. hr220 clear. history; OR the leaking eye has improved a little bit but not gone away. The skin on the pads is coming apart and wants it checking out. no sneezing or coughing, goes outside, eating ok, toilets outside, no other signs or symptoms or problems. has 4 hamsters in house all well. o says the eyes are not bad for him today and are better than normal. advise; trial isathal to reduce bacterial burden in the discharge/debris and see if improves for o however some discharge mild without sore eyes can be normal and today what i see is not too concerning though i appreciate the eyes are better today (as per o ). looks as prev trauma to pads that is healing likely from climbing or scratching as other pads ok.",other_healthy,2019-07-19 12:03:24,cat
2389,4059072,"""2nd vac. ears perfect. nothing abnormal detected on physical exam. advise castrate 5/6month mark""",post_op,2018-01-03 17:13:29,cat
2395,6772311,"Booster 2019. Weight 4.45kg. Doing well, Os have no concerns. Weigth stable. Does have quite a full feeling tummy but nothing abnormal palpable. Mod tartar on caudal Pm4s with gingivitis, recommended S&P. Eyes/ears/coat/back end/paws all ok. Hr 190bpm.",vaccination,2019-10-05 11:25:28,cat
2398,2963237,"""Booster. BAR DUDE no v or d. PE nothing abnormal detected. Doing well. Checked chip""",vaccination,2017-03-29 17:38:46,cat
2407,2692894,"""WEEPY EYE WORSENING OVER THE LAST WEEK. RIGHT SIDED EPIPHORA AND MILD CONJUNCTIVITIS ASSOCIATED WITH RUNNY NOSE.  HAS SIGNIFICANT GINIGVITIS AND A LITTLE TARTAR. CLEANING HIS TEETH ( UNDER Ga) MAY IMPROVE BOTH SITUATION. Next appointment in 2 weeks.""",other_healthy,2017-01-19 16:34:15,cat
2409,140062,"""Check and sporadic booster. Tricat - 4F8N01. FeLV - a315c01.  Has been vaccinated - is old cat - not easy to catch - should be ok re immunity with vaccination today.  Owner reports has had some weightloss - but no provious weight so unsure how significant. Discussed CS of old cat dieases. Small scabby lesions over dorsum - evidence of hair damage - likely fleas - has use otc product - recommend regular flea control. Otherwise No concerns today.""",vaccination,2014-08-05 10:07:16,cat
2415,5450083,"3.61kg Restart vaccs Tricat/FeLV. Well at home EDUF ok no VCDS apart from V+ on way here which unfortuantely not uncommon for her. Pe: ausc within normal limits. Abdo palp NAD. MM pink CRT<2s teeth - no molars left RHS, ones on lower L are getting tartary again unfortuantely. Eyes earse within normal limits. Lovely cat. Was booked in for booster but actually 4d over the 3mo <<identifier>> period so must be a restart. Advise if she was toward the end of the 3mo <<identifier>> period and wasn't fit enough to ahve the vaccination this could still cause problems as well so ideal to keep as close to renewal date as poss. On HPC so won't be any add'tl cost but will mean another journey back here in 3-4wks. O asks if will impact her ability to go in cattery, advise RING THEM, I cannot certify her as up to date according to manufacturer's instructions but have seen this issue w/ several pets before and does not always seem to affect their plans? Is a cattery decision - ring them ASAP to be safe. Next appointment in 3 weeks. 2nd vacc",vaccination,2018-12-07 09:53:43,cat
2416,1911101,"""No concerns""",vaccination,2016-07-20 17:53:52,cat
2419,6114000,O finished amodip and over the last few days has starting behaving strangely again. is walking aroudn the outside of rooms and appetite reduced. On exam bilateral pupil dilation. No PLR or menace retinal haemorrhage seen but not detachement. Hr 180 remainder of exam unremarkable. BP average on right fore 175 so not as high as previous but with retinal damage and blindness restart Twice Daily amodip is due booster next month so recheck then maintain meds life <<location>>.,other_healthy,2019-05-16 09:42:04,cat
2420,6212619,slight swelling of lower lip. owner thiks may have been an insect sting but not resolving and cat doesn't like it touched. r/v if not resolving,pruritus,2019-06-07 10:20:23,cat
2421,2135994,"""O wanted checkup before next lot of meds. Doing fine, no change. RR ~28 at home. Very irregular heart rate, difficult to count but fast.NAD on abdo palp. Lost 50g but owner put on a diet. OK FOR REPEATS FOR 3 MTHS. Advised O don&apos;t need to recheck until Dec unless concerned about her/any deterioration.""",other_unwell,2016-09-08 10:51:10,cat
2424,2107140,"""In for T4 bloods. OR doing well on higher dose. Not drinking as much as normally does. No hypothyroid episodes as happened when previously put on higher dose.  CE: BCS 3/9, maintaining weight. Plan: took bloods for total T4. will call O with results.""",other_healthy,2016-09-02 09:53:28,cat
2425,5415278,". booster tricat a371a01-decided to stop felv vacc as indoor cat so v.low risk. well in self, bcs 6/9 bright/alert/responsive CE unremarkable.",vaccination,2018-11-29 16:08:41,cat
2433,5837955,". Next appointment in 2 weeks. owner concern last 7 months regurgitate her food. cx gums and mucous membranes pink and moist, lln normal , chest clear, abdomen palpation NAD, EDDU normal, BAR, food regurgitation. plan cerenia sc, disp zantac orally, O aware that next step will be chest xray ( for oesophagus)/abd scan, rv after 2 weeks",other_healthy,2019-03-11 11:44:42,cat
2437,680457,"""Restart vaccinations - tricat and felv. ? had vaccinations last June but O unsure as rehomed cat. advise restart today, Teeth - some inflammation around upper carnassials. Monitor. May need dental in near future. cvs fine HR 160 but nervous. BCS 4/5 advise weight loss. nothing abnormal detected on abdo plpan. .""",vaccination,2015-10-07 15:36:24,cat
2438,4477097,"""much improved, eating and toilet, still not alloing full exam. Canine socket has a little food contaminaion, but cat will manage it. Next appointment in 1 week. 2nd POC as planned""",post_op,2018-05-08 09:10:03,cat
2439,216925,"""Lame FR, ingrowing nails, trim back adv re-examine & trim in 6 months.""",other_unwell,2014-10-10 14:39:10,cat
2440,2116487,"""hr 212 - slight weight loss - no more collapsing..? slight pull on respiration when listening to hr??; discuss if hr persists or any suggestion of other Cs. ..then run BNP. will ring with results""",other_unwell,2016-09-05 09:55:12,cat
2442,3715332,"""Vacc. No concerns- eating well, no v/d, no pupd, no coughing or sneezing. Eyes, ears, teeth, mms, ln palp, chest ausc, abdo palp NAD.""",vaccination,2017-10-06 16:15:37,cat
2445,2218282,"""2nd vac nobivac tricat and felv: A347B01/5N3701. explained can have transient swelling at injection site afterwards. had 1st vac tricat only on 01/09/16. discussed FELV and agreed so see again 3 to 4 weeks for 2nd felv. owner reports normal faeces. BAR. still mild intermittent ventral floor rectum eversion. no obviosu abnormalities here otherwise and likely anatomical but need to look at optiosn if progressive in anyway or causing problems. check 3 to 4 weeks. heart fine. will place microchip in 3 to 4 weeks as well""",vaccination,2016-09-26 18:05:34,cat
2449,5967278,Tricat A371A01. FeLV 6UW201,vaccination,2019-04-10 11:38:02,cat
2461,6125387,Next appointment in 5 days.,post_op,2019-05-18 10:28:53,cat
2462,6060537,convenia given - next in 2 weeks as per ref letter. advise leave vac for now - house cat - fie and felv 3 year duration so only flu aspect and as house cat risk low - leave until we have control.,pruritus,2019-05-03 10:52:20,cat
2463,372220,"""rem drain , large tunnel left. ..will prob shrink down , has dirty ears stuill.""",post_op,2015-03-23 09:09:33,cat
2465,2536308,"""Clinical exam NAD, O no concerns.""",vaccination,2016-12-08 14:19:13,cat
2466,2703547,"""<<name>> kitten/Pre-op check. S: Gotten from family friend, BIOP since mid-dec. Has another adult cat at home. Settled in well- gets along with other cat. Kept indoors. Not vaccinated/treated for fleas or worms/microchipped. Has <<identifier>> insurance &#163;7500 lifetime cover. Eats kitten wet (2 meals a day) and dry (ad lib) food. DUDE fine, no v/d/c/s. O: BAR. Eyes/ears/nose clear. MM pink and moist, CRT 1-2s. Deciduous teeth, normal palate. Cardiothoracic ausc NAD. No murmurs, rhythm regular, pulses good, chest clear. Abdo palp soft and comfortable. No inguinal hernia. Skin/hair coat good condition. Back end clean. Female. Weight 1.79kg BCS 4/9. A: Healthy kitten. Vaccinated today. Nobivac Tricat A349E01, FeLV 5TUF01.  Endectrid applied in consult. Discussed HPC. P: Spey procedure booked 25/01. Discussed anesthetic/surgical/post-op wound (dehiscence/infection) risks. Discussed post-op care (keep indoors/rested, pet tshirt). Asked O to starve from midnight evening beforehand no breakfast, can have water. Microchip when under GA. To apply quantex as well.""",post_op,2017-01-23 10:25:35,cat
2473,5794114,OR cystitis resolved completely but has started again over last 24 hours - not urinating less or more frequently this time but urinated in sink this morning and moderate blood. Owner broguth in sample so dipstick. Treat with NSAID and longer course of catease.,other_unwell,2019-02-28 13:53:24,cat
2474,3471233,"""Vaccine booster.  Check over all fine.""",vaccination,2017-08-09 11:35:29,cat
2480,6699592,- Avid hunter which may be cause or weight loss. Still BCS 4/9 but watch closely.,vaccination,2019-09-19 09:44:03,cat
2485,448290,"""No concerns and no abnormality detected on exam except back left molar plaque++- increase ammount dry food and monitor, will probably need dental in next few years.""",vaccination,2015-06-19 17:32:54,cat
2490,659796,"""SNEEZING + MASS. OR last 2 weeks has been sneezing + watery eyes mainly R eye. Fine inself BAR DUDEA NO V/D/S/C. Was a stray O took in in 2010. CE: weight lsos but remains o/w, hr and chest wnl, mild peiphora R eye l eye nothing abnormal detected, nose wnl, mouth fine, nosneezing here. Nad on abdo palpation. Discussed possible udnerlying viral aetology, no indication for antibiotics today. Discussed psos carrier sratus prior to taking on, discussed felv/fiv underlying could test for if worse. Mass - small cyst liek lesion low down on ventral neck right side. Same as last yr. FNA again, strongly suspect cystic - advise if large or bothering cat then advise removal. Liekly recurring issue. Reex INI. Adv if has got cat flu then could get secondary vbacterial infection, reex if wopruise may then need antibiotics and supportive care.""",other_unwell,2015-10-01 09:43:08,cat
2492,3317167,"""cat not gained weight. is slightly dyspnoeic hypernoeic.  advise try low dose frusemide.""",respiratory,2017-07-03 10:42:47,cat
2494,4167698,"""Checked the gums and the tongue, found no leasions from where I could take a swab. Asked <<name>> for second opinion- she didn't see anything either.""",other_healthy,2018-02-01 08:57:43,cat
2500,4040699,"""Booster. All well.""",vaccination,2017-12-28 11:02:56,cat
2501,2311812,"""O noticed urinating more oftenpink coloured as well, started satyrday, eating ok, drinking normal.  Allf <<identifier>> at pE for her age, bladder empty, cehst normal but purring all the time. T 38.4,  Suspect mild cystitis.  meloxicam injection and oral from wednesday. Recheck if not better.""",other_healthy,2016-10-17 10:55:02,cat
2503,1493111,"""POC. Hx: Comfortable post op. May not be eating quite as well as before the op. Exam: Passing faeces well- no build up. Is an inflammed area on ventral anus but otherwise all looks OK.#. Inform O re histopath results- adenocarcinoma which already looks as though spreading through the lyphatics- so not a good prognosis. Plan: cont renal support food + monitoring. Reexam 1-2 weeks for booster.""",post_op,2016-04-19 17:08:33,cat
2504,4529138,"""suddenly deteriorating last 2-3 weeks , anorexia and weight loss = last week or so panting + when getting stressed. O concern as seems in pain. PE mm. colour and crt fine but can feel large cherry tomato size lump in the abdomen, slightly uncomfortable. O. not keen on investigation and concern with quality of life and discomfort and wishes PTS.""",other_healthy,2018-05-22 15:29:23,cat
2505,2392591,"""3.76kg new client health check. 2d lame LF last wk sound since, no punctures visible. flea health check. good teeth BCS5 remnder setup for april 2016 chip recorded.""",other_healthy,2016-11-03 11:00:33,cat
2506,4380542,"""Expressed anal glands - both very full. Advised having them checked whenever in and can bring in to have expressed if notices any leakage, smell etc""",other_healthy,2018-04-07 09:02:32,cat
2512,3362308,"<<name>> mucus membranes pink, crt normal. HR RR normal. Teeth and gums good. body condition good. jcc.""",other_healthy,2017-07-13 11:09:44,cat
2522,2209416,"""Re-ex swelling. Been well, taking meds fine. Recurrence of fluid.... Fluid aspirtated to send to the lab, re-ex tues. Poss bloods then.""",other_unwell,2016-09-23 18:41:21,cat
2524,5492605,"absces on the mouth.  BAR DUDE no v or d.  PE swollen face, two wounds with scabs, abscess, fluid under the skin, teeth with tartar.  started with Ans, pain relief, first dosis given at the consult.  temperature. 39.4.  recheck on saturday if needs more Abs.  Next appointment in 5 days.",other_healthy,2018-12-17 14:41:00,cat
